inkml_file_path,audio_file_path,latex_ground_truth,spoken_text
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/116_miguel.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/116_miguel.mp3,$x = \frac{-b \pm \sqrt{b^2 -4ac}}{2a}$,$x equals fraction start minus b pm square root of start b to the power of 2 minus 4ac end end start 2a end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_22_sub_95.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_22_sub_95.mp3,\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}},square root of start 1 plus square root of start 2 plus square root of start 3 plus square root of start 4 end end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire040-equation036.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire040-equation036.mp3,$f(ab^{-1}) = f(cd^{-1})$,$fab to the power of start minus 1 end equals fcd to the power of start minus 1 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1963.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1963.mp3,$\int {x^{n}} dx = \frac{{x^{n + 1}}}{n + 1} + C$,$ integral from start x to the power of start n end end dx equals fraction start start x to the power of start n plus 1 end end end start n plus 1 end plus C$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire012-equation012.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire012-equation012.mp3,"$\phi_{1,2}$","$phi sub start 1,2 end $"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1470.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1470.mp3,$\sum_{i = 1}^{n} i = \frac{1}{2} n ( n + 1 )$,$ sum from sub start i equals 1 end to the power of start n end i equals fraction start 1 end start 2 end n n plus 1 $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire019-equation058.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire019-equation058.mp3,$\frac {2}{15} \times 7 \times \frac {1} {11} = \frac {2 \times 7}{15} \times \frac {1}{11}$,$ fraction start 2 end start 15 end times 7 times fraction start 1 end start 11 end equals fraction start 2 times 7 end start 15 end times fraction start 1 end start 11 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire021-equation056.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire021-equation056.mp3,$d_{x_i}$,$d sub start x sub i end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire018-equation063.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire018-equation063.mp3,$b^1 = b$,$b to the power of 1 equals b$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_6_sub_95.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_6_sub_95.mp3,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},square root of start 1 plus square root of start 2 plus square root of start 3 plus square root of 4 end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-70.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-70.mp3,\mbox { oP },mbox start oP end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire029-equation019.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire029-equation019.mp3,$h_{00}(t) = 2t^3-3t^2+1$,$h sub start 00 end t equals 2t to the power of 3 minus 3t to the power of 2 plus 1$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/516_em_378.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/516_em_378.mp3,$5j + 3j$,$5j plus 3j$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData1_6_sub_21.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData1_6_sub_21.mp3,A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b},A equals square root of start a plus fraction start 1 end start square root of start a plus fraction start 1 end start square root of start a end end end end end plus square root of start b end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/105_Fabricio.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/105_Fabricio.mp3,$\frac{b^2c^2 -4b^3d -4ac^3 +18abcd -27a^2d^2}{a^4}$,$ fraction start b to the power of 2c to the power of 2 minus 4b to the power of 3d minus 4ac to the power of 3 plus 18abcd minus 27a to the power of 2d to the power of 2 end start a to the power of 4 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/511_em_265.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/511_em_265.mp3,$b_\mathrm{R}$,$b sub mathrm start R end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1251-67.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1251-67.mp3,\tan \left ( \frac { \pi } { 4 } \right ) = 1,tan fraction start pi end start 4 end equals 1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-131-245.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-131-245.mp3,\int { \mbox { B } } _ { i } dm,integral from start mbox start B end end sub start i end dm
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0691.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0691.mp3,$\frac{\sin ( x )}{\cos ( x )}$,$ fraction start sin x end start cos x end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/125_em_441.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/125_em_441.mp3,$u = g \frac tv$,$u equals g fraction tv$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire020-equation031.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire020-equation031.mp3,$\beta = \pi$,$ beta equals pi $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire013-equation029.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire013-equation029.mp3,$p=\frac 1n$,$p equals fraction 1n$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1528.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1528.mp3,$x \lt \frac{c - b}{a}$,$x lt fraction start c minus b end start a end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/110_Fabricio.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/110_Fabricio.mp3,$\frac{1}{\frac{1}{2}\Big( \frac{1}{a} + \frac{1}{b}\Big)} = \frac{2ab}{a+b}$,$ fraction start 1 end start fraction start 1 end start 2 end Big fraction start 1 end start a end plus fraction start 1 end start b end Big end equals fraction start 2ab end start a plus b end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1253-284.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1253-284.mp3,\sigma,sigma
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB2136.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB2136.mp3,$s = s_{0} t + \frac{1}{2} a {t^{2}}$,$s equals s sub start 0 end t plus fraction start 1 end start 2 end a start t to the power of start 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_7.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_7.mp3,$ \frac {4 x ^ {3}} {3} + \frac {11 x ^ {4}} {4} + C $,$ fraction start 4 x to the power of start 3 end end start 3 end plus fraction start 11 x to the power of start 4 end end start 4 end plus C $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_1_sub_95.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_1_sub_95.mp3,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},square root of start 1 plus square root of start 2 plus square root of start 3 plus square root of 4 end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-214.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-214.mp3,{ x + { \mbox { w } } ^ { 2 } \left ( \mbox { G } \right ) },start x plus start mbox start w end end to the power of start 2 end mbox start G end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009210-947-95.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009210-947-95.mp3,{ k } ^ { \mbox { X } },start k end to the power of start mbox start X end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1556-126.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1556-126.mp3,\sum { { s - { \pi H } } },sum from start start s minus start pi H end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/116_em_181.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/116_em_181.mp3,"$S_{20,w}$","$S sub start 20,w end $"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200925-1126-87.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200925-1126-87.mp3,5,5
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_3_sub_66.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_3_sub_66.mp3,\int_0^{\frac \pi 2} \{ ( \cos x + e^x ) - ( e^x - \cos x ) \} d x,integral from sub 0 to the power of start fraction pi 2 end start cos x plus e to the power of x minus e to the power of x minus cos x end d x
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-54.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-54.mp3,\log _2 \left ( 2 ^ 5 \right ) = 5,log sub 2 2 to the power of 5 equals 5
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1902.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1902.mp3,$3 x - 5 \lt - 2$,$3 x minus 5 lt minus 2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire035-equation000.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire035-equation000.mp3,$187 \pm (153 \times (40 - 41)) - (76 \times 162)$,$187 pm 153 times 40 minus 41 minus 76 times 162$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_5_sub_33.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_5_sub_33.mp3,\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6,log sub start 2 end 8 plus log sub start 3 end 9 plus log sub start 4 end 1 6
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1240.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1240.mp3,$\frac{b}{{a^{2}} - a} - \frac{b}{a - 1}$,$ fraction start b end start start a to the power of start 2 end end minus a end minus fraction start b end start a minus 1 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-131-184.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-131-184.mp3,{ \mbox { i } - { a \mbox { z } } },start mbox start i end minus start a mbox start z end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1253-185.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1253-185.mp3,{ { \mbox { B } } ^ { L } + o },start start mbox start B end end to the power of start L end plus o end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-139-174.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-139-174.mp3,\mbox { go },mbox start go end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire034-equation043.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire034-equation043.mp3,$k=k+1$,$k equals k plus 1$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire021-equation037.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire021-equation037.mp3,"$f(x,y)$","$fx,y$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/129_carlos.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/129_carlos.mp3,$1+2+\cdots+n = \frac{n(n+1)}{2}$,$1 plus 2 plus cdots plus n equals fraction start nn plus 1 end start 2 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1254-319.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1254-319.mp3,\frac { \left [ { - \mbox { X } } \right ] } { \left [ \mbox { v } \right ] },fraction start [ start minus mbox start X end end ] end start [ mbox start v end ] end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire020-equation049.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire020-equation049.mp3,$v = v^i e _i$,$v equals v to the power of i e sub i$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire037-equation062.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire037-equation062.mp3,$p_{ij}$,$p sub start ij end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-313.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-313.mp3,{ \int q d \sigma + { \mbox { a } } ^ { q } },start integral from q d sigma plus start mbox start a end end to the power of start q end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1254-324.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1254-324.mp3,\left ( { \gamma + z } \right ),start gamma plus z end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3272.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3272.mp3,${( \frac{1 + {x^{2}}}{1 + {y^{2}}} )^{t}} \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}}$,$ start fraction start 1 plus start x to the power of start 2 end end end start 1 plus start y to the power of start 2 end end end to the power of start t end end leq start 2 to the power of start | t | end end start 1 plus start x minus y to the power of start 2 end end to the power of start | t | end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/512_em_289.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/512_em_289.mp3,$\frac{1}{8}$,$ fraction start 1 end start 8 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/79_caue.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/79_caue.mp3,$p = \sqrt{a^2 + b^2 - 2ab \cos A}$,$p equals square root of start a to the power of 2 plus b to the power of 2 minus 2ab cos A end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire034-equation006.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire034-equation006.mp3,$\frac { a}{b} = c$,$ fraction start a end start b end equals c$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire007-equation066.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire007-equation066.mp3,$g(z) = \frac{az+b}{cz+d}$,$gz equals fraction start az plus b end start cz plus d end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire008-equation031.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire008-equation031.mp3,$f(ab^{-1} - cd^{-1}) = 0$,$fab to the power of start minus 1 end minus cd to the power of start minus 1 end equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_18_sub_13.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_18_sub_13.mp3,\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z},fraction start sin theta plus cos theta plus tan theta end start x plus y plus z end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire047-equation072.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire047-equation072.mp3,"$(x,y)=(1,1)$","$x,y equals 1,1$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_177.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_177.mp3,$ Y _ {1} + Y _ {2} + Y _ {3} + \ldots + Y _ {n} $,$ Y sub start 1 end plus Y sub start 2 end plus Y sub start 3 end plus ldots plus Y sub start n end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire048-equation025.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire048-equation025.mp3,$107 \pm ((115 \times 46) + 69) \times (29 \times 132)$,$107 pm 115 times 46 plus 69 times 29 times 132$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-139-248.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-139-248.mp3,\mbox { wX },mbox start wX end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_0_sub_9.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_0_sub_9.mp3,\sqrt{b^{2} - 4 a c},square root of start b to the power of start 2 end minus 4 a c end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire013-equation014.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire013-equation014.mp3,$\frac{u_{n+1}}{u_n}$,$ fraction start u sub start n plus 1 end end start u sub n end $
